Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x0026ac20,CZAnimMain_GetCmdSet,GetCmdSet__10CZAnimMainFPcb,string-set&callgraph,0.80,string-set: strings=1;order=between;callees=overlap | callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0026bab0,CZAnimSet_LoadSIScript,LoadSIScript__9CZAnimSetFRQ23zar4CZAR,string-set&callgraph,0.80,string-set: strings=4;order=between;callees=none | callgraph: callgraph round 2; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0026bc50,CZAnimSet_Load,Load__9CZAnimSetFRQ23zar4CZAR,string-set&callgraph,0.80,string-set: strings=2;order=between;callees=none | callgraph: callgraph round 3; key=callee+pair; |K|=6+8; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0026d370,CZAnim_Load,Load__6CZAnimFRQ23zar4CZAR,string-set&callgraph,0.80,string-set: strings=6;order=between;callees=overlap | callgraph: callgraph round 2; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0026d870,CZAnim_ExecuteSpecialSequence,ExecuteSpecialSequence__6CZAnimFi,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0026ee70,CZAnim_CreateInstanceNode,CreateInstanceNode__6CZAnimFv,string-set&callgraph,0.80,string-set: strings=1;order=between;callees=overlap | callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00270220,CZAnim_Tick,Tick__6CZAnimFf,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=2+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x002719b0,CZAnimArgList_dtor,__dt__13CZAnimArgListFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgList slot 0; fixed points start..end; ratio=0.88,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00271ae0,CZAnimArg_dtor,__dt__9CZAnimArgFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArg slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00272860,CZAnimArgPnt3D_Copy,Copy__14CZAnimArgPnt3DFv,exact,1.00,"exact: fingerprint exact, 112 B",demo_symbol_renames.csv; research/44,2026-09-24
0x002728d0,CZAnimArgPnt3D_ctor,__ct__14CZAnimArgPnt3DFQ29CZAnimArg4TYPEPC6CPnt3D,exact,1.00,"exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00272920,CZAnimArgCmd_Copy,Copy__12CZAnimArgCmdFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgCmd slot 1; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00272990,CZAnimArgValve_Copy,Copy__14CZAnimArgValveFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgValve slot 1; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00272a00,CZAnimArgNode_Copy,Copy__13CZAnimArgNodeFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgNode slot 1; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00272a90,CZAnimArgCharP_dtor,__dt__14CZAnimArgCharPFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgCharP slot 0; fixed points start..end; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00272b20,CZAnimArgCharP_Copy,Copy__14CZAnimArgCharPFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgCharP slot 1; fixed points start..end; ratio=0.89,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00274370,CZAnimArgPnt3D_dtor,__dt__14CZAnimArgPnt3DFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgPnt3D slot 0; fixed points start..1:1; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x002743d0,CZAnimArgCmd_dtor,__dt__12CZAnimArgCmdFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgCmd slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00274430,CZAnimArgValve_dtor,__dt__14CZAnimArgValveFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgValve slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00274490,CZAnimArgNode_dtor,__dt__13CZAnimArgNodeFv,vtable-slot,0.75,vtable-slot: vtable CZAnimArgNode slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00274940,UIGetAvailableMPMissions,UIGetAvailableMPMissions,ui-binding-derived,0.80,ui-binding-derived: derived from the command string GetAvailableMPMissions; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00274c00,UIUpdateServerInfo,UIUpdateServerInfo,ui-binding-derived,0.80,ui-binding-derived: derived from the command string UpdateServerInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00274d60,UILobbyDisconnect,UILobbyDisconnect,ui-binding-derived,0.80,ui-binding-derived: derived from the command string LobbyDisconnect; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00274db0,UICompareValues,UICompareValues,ui-binding-derived,0.80,ui-binding-derived: derived from the command string CompareValues; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00275130,UIUpdateAcctInfo,UIUpdateAcctInfo,ui-binding-derived,0.80,ui-binding-derived: derived from the command string UpdateAcctInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00275350,UIGetMUISPersonaInfo,UIGetMUISPersonaInfo,ui-binding-derived,0.80,ui-binding-derived: derived from the command string GetMUISPersonaInfo; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00275770,UICharacterProfile,UICharacterProfile,ui-binding-derived,0.80,ui-binding-derived: derived from the command string CharacterProfile; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00275ef0,UIGetMissionInformation,UIGetMissionInformation,ui-binding-derived,0.80,ui-binding-derived: derived from the command string GetMissionInformation; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002761a0,UIDeleteMUISPersona,UIDeleteMUISPersona,ui-binding-derived,0.80,ui-binding-derived: derived from the command string DeleteMUISPersona; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276580,UIMUISPersonaExists,UIMUISPersonaExists,ui-binding-derived,0.80,ui-binding-derived: derived from the command string MUISPersonaExists; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002766b0,UIVerifyPatchLevel,UIVerifyPatchLevel,ui-binding-derived,0.80,ui-binding-derived: derived from the command string VerifyPatchLevel; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276780,UILobbyConnect,UILobbyConnect,ui-binding-derived,0.80,ui-binding-derived: derived from the command string LobbyConnect; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276c60,UIMediusInit,UIMediusInit,ui-binding-derived,0.80,ui-binding-derived: derived from the command string MediusInit; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276ce0,UIDMEInit,UIDMEInit,ui-binding-derived,0.80,ui-binding-derived: derived from the command string DMEInit; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00276dc0,UIInitNetwork,UIInitNetwork__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command InitNetwork -> demo UIInitNetwork__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277150,UIIsControllerConnected,UIIsControllerConnected,ui-binding-derived,0.80,ui-binding-derived: derived from the command string IsControllerConnected; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277220,UISuspendMenuInput,UISuspendMenuInput,ui-binding-derived,0.80,ui-binding-derived: derived from the command string SuspendMenuInput; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002772c0,UICheckTeamStatus,UICheckTeamStatus,ui-binding-derived,0.80,ui-binding-derived: derived from the command string CheckTeamStatus; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277300,UISysLoadIRX,UISysLoadIRX__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command SysLoadIRX -> demo UISysLoadIRX__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277390,UISysPostInit,UISysPostInit__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command SysPostInit -> demo UISysPostInit__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277400,UIPasswordSecurity,UIPasswordSecurity__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command PasswordSecurity -> demo UIPasswordSecurity__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277420,UIIsSwitchTeamsOK,UIIsSwitchTeamsOK,ui-binding-derived,0.80,ui-binding-derived: derived from the command string IsSwitchTeamsOK; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277430,UITransferLeadership,UITransferLeadership__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command TransferLeadership -> demo UITransferLeadership__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002774c0,UIDeclineInvitation,UIDeclineInvitation__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command DeclineInvitation -> demo UIDeclineInvitation__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277550,UIAcceptInvitation,UIAcceptInvitation__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command AcceptInvitation -> demo UIAcceptInvitation__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002775e0,UINotOnCorrectClanTeam,UINotOnCorrectClanTeam__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NotOnCorrectClanTeam -> demo UINotOnCorrectClanTeam__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277610,UIUpdateClanStats,UIUpdateClanStats__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command UpdateClanStats -> demo UIUpdateClanStats__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277640,UISetPlayerDescription,UISetPlayerDescription__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command SetPlayerDescription -> demo UISetPlayerDescription__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002776b0,UIForceMediusStatusReport,UIForceMediusStatusReport__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command ForceMediusStatusReport -> demo UIForceMediusStatusReport__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002776e0,UINetCensorText,UINetCensorText__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCensorText -> demo UINetCensorText__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002777f0,UIRebootIOP,UIRebootIOP__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command RebootIOP -> demo UIRebootIOP__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277910,UIFadeAllSounds,UIFadeAllSounds,ui-binding-derived,0.80,ui-binding-derived: derived from the command string FadeAllSounds; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00277930,UIStopAllSounds,UIStopAllSounds__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command StopAllSounds -> demo UIStopAllSounds__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277950,UIHasClanInvitations,UIHasClanInvitations__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command HasClanInvitations -> demo UIHasClanInvitations__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277960,UIClanHasInvitations,UIClanHasInvitations__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command ClanHasInvitations -> demo UIClanHasInvitations__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277970,UINetGetInterfaceList,UINetGetInterfaceList__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetGetInterfaceList -> demo UINetGetInterfaceList__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277ab0,UINetCnfSelectCombo,UINetCnfSelectCombo__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCnfSelectCombo -> demo UINetCnfSelectCombo__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277bf0,UINetCnfCurrCombo,UINetCnfCurrCombo__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCnfCurrCombo -> demo UINetCnfCurrCombo__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277d50,UINetCnfClose,UINetCnfClose__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCnfClose -> demo UINetCnfClose__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00277dd0,UINetCnfOpen,UINetCnfOpen__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCnfOpen -> demo UINetCnfOpen__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278020,UINetCnfUninit,UINetCnfUninit__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCnfUninit -> demo UINetCnfUninit__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278040,UINetCnfInit,UINetCnfInit__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command NetCnfInit -> demo UINetCnfInit__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278060,UIAbortLoad,UIAbortLoad__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command AbortLoad -> demo UIAbortLoad__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002780a0,UIClearUIVar,UIClearUIVar,ui-binding-derived,0.80,ui-binding-derived: derived from the command string ClearUIVar; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00278200,UITestUIVar,UITestUIVar__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command TestUIVar -> demo UITestUIVar__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278370,UIPruneUIVarSpaces,UIPruneUIVarSpaces,ui-binding-derived,0.80,ui-binding-derived: derived from the command string PruneUIVarSpaces; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002784d0,UIGetLadderInfo,UIGetLadderInfo__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command GetLadderInfo -> demo UIGetLadderInfo__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278980,UIHardDriveOperation,UIHardDriveOperation,ui-binding-derived,0.80,ui-binding-derived: derived from the command string HardDriveOperation; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00278d00,UIQuitClan,UIQuitClan__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command QuitClan -> demo UIQuitClan__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278d30,UIBanSelfFromGame,UIBanSelfFromGame__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command BanSelfFromGame -> demo UIBanSelfFromGame__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278d60,UISetDefaultMenuScreen,UISetDefaultMenuScreen__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command SetDefaultMenuScreen -> demo UISetDefaultMenuScreen__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278df0,UIGameStatePopCommand,UIGameStatePopCommand__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command GameStatePopCommand -> demo UIGameStatePopCommand__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278ea0,UIHaveBeenBannedFromGame,UIHaveBeenBannedFromGame__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command HaveBeenBannedFromGame -> demo UIHaveBeenBannedFromGame__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00278eb0,UISetMPMissionSeq,UISetMPMissionSeq__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command SetMPMissionSeq -> demo UISetMPMissionSeq__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002791e0,UIRemoveNonSuppressionMaps,UIRemoveNonSuppressionMaps,ui-binding-derived,0.80,ui-binding-derived: derived from the command string RemoveNonSuppressionMaps; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00279400,UISelectLocale,UISelectLocale,ui-binding-derived,0.80,ui-binding-derived: derived from the command string SelectLocale; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x00279490,UIAdvanceMPMission,UIAdvanceMPMission__FP13C2DAnimCmdHdrPf,ui-binding&string-set-loose,0.90,ui-binding: binding table row: command AdvanceMPMission -> demo UIAdvanceMPMission__FP13C2DAnimCmdHdrPf | string-set-loose: strings=1;order=outside;callees=overlap,demo_symbol_renames_ui.csv; research/55 | demo_symbol_renames_strings_loose.csv; research/53,2026-09-24
0x002795d0,UIIsClanChallengeGame,UIIsClanChallengeGame__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command IsClanChallengeGame -> demo UIIsClanChallengeGame__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x002795e0,UIChangeCharacterType,UIChangeCharacterType__FP13C2DAnimCmdHdrPf,ui-binding,0.90,ui-binding: binding table row: command ChangeCharacterType -> demo UIChangeCharacterType__FP13C2DAnimCmdHdrPf,demo_symbol_renames_ui.csv; research/55,2026-09-24
0x00279790,UIGetClanMessages,UIGetClanMessages,ui-binding-derived,0.80,ui-binding-derived: derived from the command string GetClanMessages; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002797c0,UIGetUsagePolicy,UIGetUsagePolicy,ui-binding-derived,0.80,ui-binding-derived: derived from the command string GetUsagePolicy; no demo counterpart,demo_symbol_renames_ui_derived.csv; research/55,2026-09-24
0x002797f0,UISendClanMessage,UISendClanMessage__FP13C2DAnimCmdHdrPf,ui-binding&string-set-loose,0.90,ui-binding: binding table row: command SendClanMessage -> demo UISendClanMessage__FP13C2DAnimCmdHdrPf | string-set-loose: strings=1;order=outside;callees=one side,demo_symbol_renames_ui.csv; research/55 | demo_symbol_renames_strings_loose.csv; research/53,2026-09-24
